InsertionSort;10;38;49
InsertionSort;10;24;35
InsertionSort;10;28;38
InsertionSort;10;24;34
InsertionSort;10;37;47
InsertionSort;10;27;37
InsertionSort;10;26;36
InsertionSort;10;32;43
InsertionSort;10;26;37
InsertionSort;10;35;46
QuickSort;10;55;22
QuickSort;10;41;24
QuickSort;10;46;22
QuickSort;10;38;22
QuickSort;10;41;24
QuickSort;10;36;20
QuickSort;10;38;22
QuickSort;10;41;22
QuickSort;10;40;22
QuickSort;10;46;20
HybridSort;10;32;44
HybridSort;10;24;34
HybridSort;10;32;44
HybridSort;10;35;46
HybridSort;10;24;35
HybridSort;10;33;45
HybridSort;10;35;46
HybridSort;10;30;42
HybridSort;10;30;41
HybridSort;10;29;39
InsertionSort;20;128;152
InsertionSort;20;113;135
InsertionSort;20;123;146
InsertionSort;20;122;144
InsertionSort;20;104;125
InsertionSort;20;115;138
InsertionSort;20;90;110
InsertionSort;20;118;138
InsertionSort;20;84;104
InsertionSort;20;94;113
QuickSort;20;94;52
QuickSort;20;104;58
QuickSort;20;97;46
QuickSort;20;124;56
QuickSort;20;112;56
QuickSort;20;117;46
QuickSort;20;115;52
QuickSort;20;102;56
QuickSort;20;100;52
QuickSort;20;96;56
HybridSort;20;71;69
HybridSort;20;79;73
HybridSort;20;93;70
HybridSort;20;95;75
HybridSort;20;123;56
HybridSort;20;71;80
HybridSort;20;80;63
HybridSort;20;68;77
HybridSort;20;74;70
HybridSort;20;69;65
InsertionSort;30;253;284
InsertionSort;30;145;177
InsertionSort;30;219;253
InsertionSort;30;264;295
InsertionSort;30;231;260
InsertionSort;30;251;281
InsertionSort;30;241;274
InsertionSort;30;225;259
InsertionSort;30;281;314
InsertionSort;30;216;248
QuickSort;30;183;88
QuickSort;30;174;92
QuickSort;30;189;88
QuickSort;30;185;86
QuickSort;30;221;82
QuickSort;30;230;76
QuickSort;30;166;88
QuickSort;30;212;86
QuickSort;30;177;90
QuickSort;30;186;86
HybridSort;30;148;131
HybridSort;30;162;114
HybridSort;30;167;117
HybridSort;30;158;116
HybridSort;30;146;119
HybridSort;30;136;113
HybridSort;30;159;108
HybridSort;30;146;122
HybridSort;30;178;104
HybridSort;30;152;115
InsertionSort;40;453;493
InsertionSort;40;401;444
InsertionSort;40;399;440
InsertionSort;40;510;552
InsertionSort;40;410;452
InsertionSort;40;493;533
InsertionSort;40;347;387
InsertionSort;40;391;430
InsertionSort;40;373;414
InsertionSort;40;428;468
QuickSort;40;255;126
QuickSort;40;246;132
QuickSort;40;257;124
QuickSort;40;284;120
QuickSort;40;357;122
