ShortestPairSort;46000;741179;791794
MergeSort;46000;655317;1432928
ShortestPairSort;47000;758150;809511
MergeSort;47000;671134;1466928
ShortestPairSort;48000;775529;828305
MergeSort;48000;686844;1500928
ShortestPairSort;49000;792956;846747
MergeSort;49000;702286;1534928
ShortestPairSort;50000;810480;865245
ShortestPairSort;1000;10398;11508
MergeSort;1000;8689;19952
ShortestPairSort;2000;23097;25350
MergeSort;2000;19400;43904
ShortestPairSort;3000;36429;39727
MergeSort;3000;30942;69808
ShortestPairSort;4000;49982;54354
MergeSort;4000;42692;95808
ShortestPairSort;5000;64537;69977
MergeSort;5000;55177;123616
ShortestPairSort;6000;79039;85713
MergeSort;6000;67857;151616
ShortestPairSort;7000;93492;101214
MergeSort;7000;80676;179616
ShortestPairSort;8000;107908;116813
MergeSort;8000;93643;207616
ShortestPairSort;9000;123056;132976
MergeSort;9000;106963;237232
ShortestPairSort;10000;138646;149478
MergeSort;10000;120407;267232
ShortestPairSort;11000;154597;166785
MergeSort;11000;134008;297232
ShortestPairSort;12000;170155;183335
MergeSort;12000;147697;327232
ShortestPairSort;13000;185255;199482
MergeSort;13000;161307;357232
ShortestPairSort;14000;200644;215984
MergeSort;14000;175438;387232
ShortestPairSort;15000;215984;232417
MergeSort;15000;189268;417232
ShortestPairSort;16000;231928;249500
MergeSort;16000;203280;447232
ShortestPairSort;17000;248021;266677
MergeSort;17000;217618;478464
ShortestPairSort;18000;264201;283887
MergeSort;18000;232024;510464
ShortestPairSort;19000;281951;302763
MergeSort;19000;246473;542464
ShortestPairSort;20000;298268;320204
MergeSort;20000;260850;574464
ShortestPairSort;21000;314198;337316
MergeSort;21000;275335;606464
ShortestPairSort;22000;331567;355867
MergeSort;22000;290068;638464
ShortestPairSort;23000;346880;372048
MergeSort;23000;304756;670464
ShortestPairSort;24000;363413;389785
MergeSort;24000;319391;702464
ShortestPairSort;25000;380584;408193
MergeSort;25000;334127;734464
ShortestPairSort;26000;397218;425657
MergeSort;26000;349114;766464
ShortestPairSort;27000;413376;442895
MergeSort;27000;363932;798464
ShortestPairSort;28000;429447;460223
MergeSort;28000;378684;830464
ShortestPairSort;29000;446921;478889
MergeSort;29000;393650;862464
ShortestPairSort;30000;462762;495693
MergeSort;30000;408540;894464
ShortestPairSort;31000;478970;513009
MergeSort;31000;423522;926464
ShortestPairSort;32000;496130;531295
MergeSort;32000;438630;958464
ShortestPairSort;33000;513213;549648
MergeSort;33000;453764;990928
ShortestPairSort;34000;530443;567895
MergeSort;34000;469018;1024928
ShortestPairSort;35000;547210;585671
MergeSort;35000;484603;1058928
ShortestPairSort;36000;564301;603773
MergeSort;36000;499980;1092928
ShortestPairSort;37000;582737;623466
MergeSort;37000;515268;1126928
ShortestPairSort;38000;600107;641837
MergeSort;38000;530861;1160928
ShortestPairSort;39000;618049;660764
MergeSort;39000;546163;1194928
ShortestPairSort;40000;634778;678909
MergeSort;40000;561798;1228928
ShortestPairSort;41000;653514;698637
MergeSort;41000;577466;1262928
ShortestPairSort;42000;670889;716930
MergeSort;42000;593076;1296928
ShortestPairSort;43000;687581;734892
MergeSort;43000;608508;1330928
ShortestPairSort;44000;705144;753370
MergeSort;44000;624118;1364928
ShortestPairSort;45000;723600;773201
MergeSort;45000;639778;1398928
ShortestPairSort;46000;739835;790473
MergeSort;46000;655350;1432928
ShortestPairSort;47000;758990;810714
MergeSort;47000;671105;1466928
ShortestPairSort;48000;775719;828333
MergeSort;48000;686749;1500928
ShortestPairSort;49000;792824;846419
MergeSort;49000;702435;1534928
ShortestPairSort;50000;810524;865473
MergeSort;50000;718177;1568928
