ShortestPairSort;1000;10406;11490
ShortestPairSort;1000;10508;11597
ShortestPairSort;1000;10583;11691
ShortestPairSort;1000;10418;11511
ShortestPairSort;1000;10465;11543
ShortestPairSort;1000;10518;11621
ShortestPairSort;1000;10517;11609
ShortestPairSort;1000;10467;11551
ShortestPairSort;1000;10438;11501
ShortestPairSort;1000;10468;11554
ShortestPairSort;1000;10413;11497
ShortestPairSort;1000;10411;11510
ShortestPairSort;1000;10353;11418
ShortestPairSort;1000;10511;11590
ShortestPairSort;1000;10476;11561
ShortestPairSort;1000;10495;11581
ShortestPairSort;1000;10597;11692
ShortestPairSort;1000;10612;11732
ShortestPairSort;1000;10575;11655
ShortestPairSort;1000;10671;11782
ShortestPairSort;1000;10390;11477
ShortestPairSort;1000;10409;11500
ShortestPairSort;1000;10338;11436
ShortestPairSort;1000;10488;11578
ShortestPairSort;1000;10379;11482
ShortestPairSort;1000;10373;11485
ShortestPairSort;1000;10376;11504
ShortestPairSort;1000;10575;11669
ShortestPairSort;1000;10397;11480
ShortestPairSort;1000;10451;11560
ShortestPairSort;1000;10562;11651
ShortestPairSort;1000;10512;11606
ShortestPairSort;1000;10346;11433
ShortestPairSort;1000;10431;11534
ShortestPairSort;1000;10484;11546
ShortestPairSort;1000;10530;11644
ShortestPairSort;1000;10498;11601
ShortestPairSort;1000;10395;11517
ShortestPairSort;1000;10447;11532
ShortestPairSort;1000;10498;11596
ShortestPairSort;1000;10476;11599
ShortestPairSort;1000;10475;11567
ShortestPairSort;1000;10564;11659
ShortestPairSort;1000;10410;11513
ShortestPairSort;1000;10514;11623
ShortestPairSort;1000;10403;11483
ShortestPairSort;1000;10518;11614
ShortestPairSort;1000;10525;11583
ShortestPairSort;1000;10595;11697
ShortestPairSort;1000;10531;11632
ShortestPairSort;1000;10467;11549
ShortestPairSort;1000;10555;11630
ShortestPairSort;1000;10591;11678
ShortestPairSort;1000;10459;11553
ShortestPairSort;1000;10570;11674
ShortestPairSort;1000;10540;11643
ShortestPairSort;1000;10510;11596
ShortestPairSort;1000;10215;11296
ShortestPairSort;1000;10413;11487
ShortestPairSort;1000;10463;11558
ShortestPairSort;1000;10556;11646
ShortestPairSort;1000;10638;11766
ShortestPairSort;1000;10581;11669
ShortestPairSort;1000;10465;11554
ShortestPairSort;1000;10515;11643
ShortestPairSort;1000;10367;11441
ShortestPairSort;1000;10399;11510
ShortestPairSort;1000;10420;11524
ShortestPairSort;1000;10399;11494
ShortestPairSort;1000;10577;11658
ShortestPairSort;1000;10509;11622
ShortestPairSort;1000;10385;11484
ShortestPairSort;1000;10448;11506
ShortestPairSort;1000;10555;11673
ShortestPairSort;1000;10426;11508
ShortestPairSort;1000;10436;11569
ShortestPairSort;1000;10523;11619
ShortestPairSort;1000;10359;11448
ShortestPairSort;1000;10356;11442
ShortestPairSort;1000;10547;11617
ShortestPairSort;1000;10518;11633
ShortestPairSort;1000;10487;11623
ShortestPairSort;1000;10463;11562
ShortestPairSort;1000;10489;11565
ShortestPairSort;1000;10545;11667
ShortestPairSort;1000;10522;11634
ShortestPairSort;1000;10550;11635
ShortestPairSort;1000;10527;11603
ShortestPairSort;1000;10393;11468
ShortestPairSort;1000;10386;11495
ShortestPairSort;1000;10452;11548
ShortestPairSort;1000;10462;11552
ShortestPairSort;1000;10446;11530
ShortestPairSort;1000;10565;11660
ShortestPairSort;1000;10411;11506
ShortestPairSort;1000;10481;11591
ShortestPairSort;1000;10414;11502
ShortestPairSort;1000;10612;11710
ShortestPairSort;1000;10495;11626
ShortestPairSort;1000;10507;11595
MergeSort;1000;8726;19952
MergeSort;1000;8712;19952
MergeSort;1000;8703;19952
MergeSort;1000;8719;19952
MergeSort;1000;8690;19952
MergeSort;1000;8715;19952
MergeSort;1000;8707;19952
MergeSort;1000;8687;19952
MergeSort;1000;8686;19952
MergeSort;1000;8709;19952
MergeSort;1000;8707;19952
MergeSort;1000;8709;19952
MergeSort;1000;8696;19952
MergeSort;1000;8718;19952
MergeSort;1000;8715;19952
MergeSort;1000;8733;19952
MergeSort;1000;8731;19952
MergeSort;1000;8721;19952
MergeSort;1000;8692;19952
MergeSort;1000;8699;19952
MergeSort;1000;8695;19952
MergeSort;1000;8716;19952
MergeSort;1000;8696;19952
MergeSort;1000;8739;19952
MergeSort;1000;8677;19952
MergeSort;1000;8739;19952
MergeSort;1000;8729;19952
MergeSort;1000;8717;19952
MergeSort;1000;8697;19952
MergeSort;1000;8710;19952
MergeSort;1000;8677;19952
MergeSort;1000;8694;19952
MergeSort;1000;8703;19952
MergeSort;1000;8677;19952
MergeSort;1000;8734;19952
MergeSort;1000;8714;19952
MergeSort;1000;8707;19952
MergeSort;1000;8691;19952
MergeSort;1000;8701;19952
MergeSort;1000;8696;19952
MergeSort;1000;8725;19952
MergeSort;1000;8724;19952
MergeSort;1000;8713;19952
MergeSort;1000;8700;19952
MergeSort;1000;8691;19952
MergeSort;1000;8694;19952
MergeSort;1000;8702;19952
MergeSort;1000;8718;19952
MergeSort;1000;8707;19952
MergeSort;1000;8700;19952
MergeSort;1000;8738;19952
MergeSort;1000;8695;19952
MergeSort;1000;8719;19952
MergeSort;1000;8733;19952
MergeSort;1000;8741;19952
MergeSort;1000;8767;19952
MergeSort;1000;8698;19952
MergeSort;1000;8697;19952
MergeSort;1000;8697;19952
MergeSort;1000;8715;19952
MergeSort;1000;8723;19952
MergeSort;1000;8677;19952
MergeSort;1000;8695;19952
MergeSort;1000;8715;19952
MergeSort;1000;8705;19952
MergeSort;1000;8726;19952
MergeSort;1000;8726;19952
MergeSort;1000;8700;19952
MergeSort;1000;8729;19952
MergeSort;1000;8693;19952
MergeSort;1000;8736;19952
MergeSort;1000;8701;19952
MergeSort;1000;8686;19952
MergeSort;1000;8733;19952
MergeSort;1000;8718;19952
MergeSort;1000;8692;19952
MergeSort;1000;8701;19952
MergeSort;1000;8719;19952
MergeSort;1000;8696;19952
MergeSort;1000;8715;19952
MergeSort;1000;8684;19952
MergeSort;1000;8706;19952
MergeSort;1000;8695;19952
MergeSort;1000;8672;19952
MergeSort;1000;8741;19952
MergeSort;1000;8692;19952
MergeSort;1000;8704;19952
MergeSort;1000;8680;19952
MergeSort;1000;8695;19952
MergeSort;1000;8707;19952
MergeSort;1000;8715;19952
MergeSort;1000;8715;19952
MergeSort;1000;8724;19952
MergeSort;1000;8730;19952
MergeSort;1000;8723;19952
